Name,r,claimedtype,redshift,alias,spectrum_count,in_anderson,in_cccp,in_pantheon,in_sanders,spec_class
SN2019asz,3,II,0.024647,SN2019asz;AT2019asz;ATLAS19dfz,1,0,0,0,0,0
SN2019aup,2,Ia,0.033;0.033,SN2019aup;AT2019aup;ZTF19aajxhwa;ATLAS19dka,1,0,0,0,0,0
SN2019aux,1,Ia,0.06;0.06,SN2019aux;AT2019aux;ZTF19aahsnmq;Gaia19ast,1,0,0,0,0,0
SN2019ava,2,Ia,0.039807,SN2019ava;AT2019ava;ZTF19aahulyd;ATLAS19dhp;Gaia19azd,1,0,0,0,0,0
SN2019avn,1,Ia,0.088;0.088,SN2019avn;AT2019avn;ZTF19aailltc,0,0,0,0,0,0
SN2019avp,1,Ia,0.058;0.058,SN2019avp;AT2019avp;ZTF19aailqli;ATLAS19djn;Gaia19bab,1,0,0,0,0,0
SN2019avx,1,Ia,0.041093,SN2019avx;AT2019avx;ZTF19aakiwxx;ATLAS19djm;Gaia19bal,1,0,0,0,0,0
SN2019avy,1,Ia,0.07;0.07,SN2019avy;AT2019avy;ZTF19aakiyly;ATLAS19dir;Gaia19ayw,1,0,0,0,0,0
SN2019awd,1,Ia,0.093;0.093,SN2019awd;AT2019awd;ZTF19aakiznm,1,0,0,0,0,0
SN2019awk,1,II,0.044;0.044,SN2019awk;AT2019awk;ZTF19aakiyed,1,0,0,0,0,0
SN2019axg,6,Ia,0.027399,SN2019axg;AT2019axg;ATLAS19dih,1,0,0,0,0,0
SN2019axj,4,Ia,0.046;0.046,SN2019axj;AT2019axj;ATLAS19dim;ZTF19aajwjwq,1,0,0,0,0,0
SN2019aze,1,Ia,0.043963;0.043963,SN2019aze;AT2019aze;ZTF19aakljys,1,0,0,0,0,0
SN2019azq,2,Ic BL;Ic,0.034;0.034,SN2019azq;AT2019azq;ATLAS19dkk;Gaia19azq,1,0,0,0,0,0
SN2019bah,1,II,0.035;0.035,SN2019bah;AT2019bah;ZTF19aakkwpi;Gaia19bdn,0,0,0,0,0,0
SN2019baj,1,Ia,0.08;0.08,SN2019baj;AT2019baj;ZTF19aaklbok,1,0,0,0,0,0
SN2019bak,1,Ia,0.048593,SN2019bak;AT2019bak;ZTF19aaklquv,1,0,0,0,0,0
SN2019bam,2,Ia,0.059;0.059,SN2019bam;AT2019bam;ZTF19aakluwr,1,0,0,0,0,0
SN2019bao,1,IIb;II Pec,0.011885,SN2019bao;AT2019bao;ZTF19aaknate;ATLAS19dli;Gaia19blr,1,0,0,0,0,0
SN2019baq,2,Ia,0.033493,SN2019baq;AT2019baq;ZTF19aakoasy,1,0,0,0,0,0
SN2019bar,1,Ia,0.063216;0.063312,SN2019bar;AT2019bar;ZTF19aakpcfi,1,0,0,0,0,0
SN2019bas,1,Ia,0.078316;0.078316,SN2019bas;AT2019bas;ZTF19aakpcfy;Gaia19avu,1,0,0,0,0,0
SN2019bbc,1,Ia,0.086;0.086,SN2019bbc;AT2019bbc;ZTF19aaksqsz,0,0,0,0,0,0
SN2019bbd,1,Ia,0.0859;0.0859,SN2019bbd;AT2019bbd;ZTF19aaksrgj,1,0,0,0,0,0
SN2019bbe,1,Ia,0.048;0.048,SN2019bbe;AT2019bbe;ZTF19aaktdid,1,0,0,0,0,0
SN2019bcp,5,II,0.031128;0.031128,SN2019bcp;AT2019bcp;ATLAS19dkx,1,0,0,0,0,0
SN2019bcw,7,Ia,0.035;0.035,SN2019bcw;AT2019bcw;ATLAS19dle;ZTF19aaknvuh,1,0,0,0,0,0
SN2019bdg,1,Ia,0.09575;0.09575,SN2019bdg;AT2019bdg;ZTF19aaknign,1,0,0,0,0,0
SN2019bdk,1,Ia,0.0839;0.0839,SN2019bdk;AT2019bdk;ZTF19aakyxsq,0,0,0,0,0,0
SN2019bdz,4,Ia,0.034683;0.034683,SN2019bdz;AT2019bdz;ATLAS19dlm,1,0,0,0,0,0
SN2019be,1,Ia-91bg,0.023026,SN2019be;AT2019be;ATLAS19aar;ZTF19aaafica,1,0,0,0,0,0
SN2019bff,1,Ia,0.043;0.043,SN2019bff;AT2019bff;ZTF19aakozyp,1,0,0,0,0,0
SN2019bfg,1,II,0.05;0.05,SN2019bfg;AT2019bfg;ZTF19aakpccq,1,0,0,0,0,0
SN2019bfj,1,Ia,0.07;0.07,SN2019bfj;AT2019bfj;ZTF19aalemmz,1,0,0,0,0,0
SN2019bfk,1,Ia,0.055,SN2019bfk;AT2019bfk;ZTF18aaqovfv,0,0,0,0,0,0
SN2019bgc,2,II,0.0931;0.0931,SN2019bgc;AT2019bgc;ATLAS19dmm,1,0,0,0,0,0
SN2019bgn,3,Ia,0.05;0.05,SN2019bgn;AT2019bgn;ATLAS19dob,1,0,0,0,0,0
SN2019bgt,3,Ia,0.071524,SN2019bgt;AT2019bgt;ATLAS19doq,1,0,0,0,0,0
SN2019bhq,5,II,0.029;0.029,SN2019bhq;AT2019bhq;Gaia19ate,1,0,0,0,0,0
SN2019bie,3,SLSN-II;IIn,0.117;0.117,SN2019bie;AT2019bie;ATLAS19dpw;Gaia19auw,1,0,0,0,0,0
SN2019big,3,Ia-91T;Ia,0.051;0.051,SN2019big;AT2019big;ATLAS19dpp;Gaia19att,1,0,0,0,0,0
SN2019bij,1,Ia,0.085;0.085,SN2019bij;AT2019bij;ZTF19aaljeup,0,0,0,0,0,0
SN2019bik,1,Ia,0.077683,SN2019bik;AT2019bik;ZTF19aaknvlv,1,0,0,0,0,0
SN2019bip,1,II,0.03;0.03,SN2019bip;AT2019bip;ZTF19aallimd;Gaia19bko,1,0,0,0,0,0
SN2019bir,1,II,0.0365;0.0365,SN2019bir;AT2019bir;ZTF19aakzash,1,0,0,0,0,0
SN2019bis,1,Ia,0.070702,SN2019bis;AT2019bis;ZTF19aalafip,1,0,0,0,0,0
SN2019bit,1,Ia,0.071;0.071,SN2019bit;AT2019bit;ZTF19aallvor,0,0,0,0,0,0
SN2019bjp,1,Ia Pec,0.09;0.09,SN2019bjp;AT2019bjp;ZTF19aaktpns,1,0,0,0,0,0
SN2019bjv,6,Ic,0.0265;0.0265,SN2019bjv;AT2019bjv;ASASSN-19dv,1,0,0,0,0,0
SN2019bjz,1,Ia,0.03326;0.03326,SN2019bjz;AT2019bjz;ASASSN-19dz,1,0,0,0,0,0
SN2019bka,4,Ia-91T,0.024;0.024,SN2019bka;AT2019bka;ASASSN-19ea;ASASSN-SN19ea,1,0,0,0,0,0
SN2019bkh,6,Ia,0.019512;0.019512,SN2019bkh;AT2019bkh;ASASSN-19ec;Gaia19bqz,1,0,0,0,0,0
SN2019bkp,4,II,0.037;0.037,SN2019bkp;AT2019bkp;Gaia19auc,1,0,0,0,0,0
SN2019bky,1,Ia-91T;Ia,0.061;0.061,SN2019bky;AT2019bky;ATLAS19drf;Gaia19axu,1,0,0,0,0,0
SN2019blm,1,Ia,0.067,SN2019blm;AT2019blm;ZTF19aalcwjt,1,0,0,0,0,0
SN2019bmj,6,II;Other,0.0538,SN2019bmj;AT2019bmj;ATLAS19dsm,1,0,0,0,0,0
SN2019bml,2,Ic,0.0305;0.0305,SN2019bml;AT2019bml;ATLAS19dsv,0,0,0,0,0,0
SN2019bnh,1,Ia,0.078344,SN2019bnh;AT2019bnh;ZTF18aaiiigm,1,0,0,0,0,0
SN2019bns,2,Ia,0.111;0.111,SN2019bns;AT2019bns;ZTF19aakrnqh,1,0,0,0,0,0
SN2019bnu,1,Ia,0.060753,SN2019bnu;AT2019bnu;ZTF19aakthjl,1,0,0,0,0,0
SN2019bnx,1,Ia,0.083;0.083,SN2019bnx;AT2019bnx;ZTF19aakwifv,0,0,0,0,0,0
SN2019boh,1,II,0.0335;0.0335,SN2019boh;AT2019boh;ZTF19aaloqmd,1,0,0,0,0,0
SN2019boj,1,Ia,0.0736;0.0736,SN2019boj;AT2019boj;ZTF19aalrfoi;Gaia19ayd,1,0,0,0,0,0
SN2019bon,2,Ia,0.080266,SN2019bon;AT2019bon;ZTF19aalxcyo,1,0,0,0,0,0
SN2019bpe,5,Ia,0.075;0.075,SN2019bpe;AT2019bpe;ATLAS19dvk;Gaia19ayv,1,0,0,0,0,0
SN2019bpf,3,Ia,0.05;0.05,SN2019bpf;AT2019bpf;ATLAS19dvm,1,0,0,0,0,0
SN2019bph,5,II,0.047;0.047,SN2019bph;AT2019bph;ATLAS19dvr;Gaia19bcq,1,0,0,0,0,0
SN2019bq,1,II,0.043947,SN2019bq;AT2019bq;ATLAS19abd;Gaia19acs;ZTF18adbmiwf,1,0,0,0,0,0
SN2019bqe,6,Ia,0.017159,SN2019bqe;AT2019bqe;PSP19B;ATLAS19dwe;PSN J09593994+3523422,1,0,0,0,0,0
SN2019brc,4,Ia;Ia-91T,0.074,SN2019brc;AT2019brc;PTSS-19ckdv,1,0,0,0,0,0
SN2019bsa,9,Ia,0.033997;0.033997,SN2019bsa;AT2019bsa;ASASSN-19fi,1,0,0,0,0,0
SN2019bse,4,Ia,0.028;0.025,SN2019bse;AT2019bse;ASASSN-19fx,1,0,0,0,0,0
SN2019bsp,7,Ia,0.042;0.042,SN2019bsp;AT2019bsp;ATLAS19dxi;Gaia19ayy,1,0,0,0,0,0
SN2019bsq,4,II,0.037914,SN2019bsq;AT2019bsq;ATLAS19dxk,1,0,0,0,0,0
SN2019bsr,6,Ia,0.062;0.062,SN2019bsr;AT2019bsr;ATLAS19dxg,1,0,0,0,0,0
SN2019bss,4,Ia,0.095;0.095,SN2019bss;AT2019bss;ATLAS19dwr,1,0,0,0,0,0
SN2019bt,1,Ia,0.102;0.102,SN2019bt;AT2019bt;ZTF18adcakbo;ATLAS19ads,1,0,0,0,0,0
SN2019btg,5,Ia,0.072;0.072,SN2019btg;AT2019btg;ATLAS19dro,1,0,0,0,0,0
SN2019bth,5,Ia,0.056431,SN2019bth;AT2019bth;ATLAS19drs,1,0,0,0,0,0
SN2019btk,3,II,0.074;0.074,SN2019btk;AT2019btk;ATLAS19dxy,1,0,0,0,0,0
SN2019btp,3,Ia,0.041856;0.041856,SN2019btp;AT2019btp;ASASSN-19gl;ZTF19aamrdmm,1,0,0,0,0,0
SN2019btt,1,Ia,0.09;0.09,SN2019btt;AT2019btt;ZTF19aaluprf,1,0,0,0,0,0
SN2019bua,1,Ia-91T,0.07;0.01,SN2019bua;AT2019bua;ZTF19aamfxby,1,0,0,0,0,0
SN2019bue,1,Ia,0.030797,SN2019bue;AT2019bue;ZTF19aammlzn,1,0,0,0,0,0
SN2019buj,1,Ia,0.04;0.04,SN2019buj;AT2019buj;ZTF19aamhhae;Gaia19ban,1,0,0,0,0,0
SN2019bum,1,Ia,0.044832,SN2019bum;AT2019bum;ZTF19aamhhey,1,0,0,0,0,0
SN2019buq,1,Ia,0.039;0.039,SN2019buq;AT2019buq;ATLAS19dyq,1,0,0,0,0,0
SN2019bus,5,Ia;Ia-91T,0.082385,SN2019bus;AT2019bus;ATLAS19dyw,1,0,0,0,0,0
SN2019buy,4,Ib,0.0549;0.0549,SN2019buy;AT2019buy;Gaia19aze,1,0,0,0,0,0
SN2019bvd,1,Ia,0.06;0.06,SN2019bvd;AT2019bvd;ZTF18abhhxcp,1,0,0,0,0,0
SN2019bvj,2,II;Ia-91T,0.03;0.04,SN2019bvj;AT2019bvj;ZTF19aamohrk,1,0,0,0,0,0
SN2019bvs,4,II,0.03422;0.03422,SN2019bvs;AT2019bvs;ATLAS19dzd;Gaia19bqs,1,0,0,0,0,0
SN2019bvt,7,Ia,0.016448;0.016448,SN2019bvt;AT2019bvt;Gaia19bdi,1,0,0,0,0,0
SN2019bwh,1,Ia,0.07;0.07,SN2019bwh;AT2019bwh;ZTF18achxcsh,1,0,0,0,0,0
SN2019bwi,2,Ib;Ia-91bg,0.02968;0.02968,SN2019bwi;AT2019bwi;ZTF19aamgghn,1,0,0,0,0,0
SN2019bwm,1,Ia,0.01895,SN2019bwm;AT2019bwm;ZTF19aampqcq,1,0,0,0,0,0
SN2019bwr,2,Ia,0.09;0.09,SN2019bwr;AT2019bwr;ZTF19aamqebl,1,0,0,0,0,0
SN2019bxe,1,Ia,0.046022;0.046022,SN2019bxe;AT2019bxe;ZTF19aamtima;Gaia19bfe,0,0,0,0,0,0
SN2019bxh,1,Ia,0.038215,SN2019bxh;AT2019bxh;ZTF19aamhhgu;Gaia19bbg,1,0,0,0,0,0
SN2019bxq,2,IIn,0.014;0.014,SN2019bxq;AT2019bxq;ZTF19aamkmxv,1,0,0,0,0,0
SN2019byc,1,Ia,0.072;0.072,SN2019byc;AT2019byc;ZTF19aalwegb,1,0,0,0,0,0
SN2019bye,2,Ia,0.076;0.076,SN2019bye;AT2019bye;ZTF19aamhlnl;Gaia19bck,1,0,0,0,0,0
SN2019bys,2,Ia,0.074;0.074,SN2019bys;AT2019bys;ZTF19aalbzoh,1,0,0,0,0,0
SN2019byv,2,Ia,0.057562,SN2019byv;AT2019byv;ZTF19aamhqow,1,0,0,0,0,0
SN2019byw,1,Ia,0.030758;0.030758,SN2019byw;AT2019byw;ZTF19aamkywr,1,0,0,0,0,0
SN2019bzd,2,II P,0.008659,SN2019bzd;AT2019bzd;MASTER OT J144732.07-194557.8;<a id="MAS144732.04-194558.16">MASTER OT J144732.04-194558.16</a>,1,0,0,0,0,0
SN2019bzk,2,Ia,0.07;0.07,SN2019bzk;AT2019bzk;ZTF19aamqlxu,1,0,0,0,0,0
SN2019bzl,2,Ia,0.03;0.03,SN2019bzl;AT2019bzl;ZTF19aamqlyl,1,0,0,0,0,0
SN2019bzo,1,IIb,0.065;0.065,SN2019bzo;AT2019bzo;ZTF19aalzvnu,1,0,0,0,0,0
SN2019bzp,1,Ia,0.134018,SN2019bzp;AT2019bzp;ZTF19aamuvak,1,0,0,0,0,0
SN2019cad,2,Ic,0.026762,SN2019cad;AT2019cad;ZTF19aamsetj,1,0,0,0,0,0
SN2019cbc,2,IIn,0.02;0.02,SN2019cbc;AT2019cbc;ZTF19aamljom;Gaia19bpl,1,0,0,0,0,0
SN2019cca,1,SLSN-I;II?,0.42;0.42,SN2019cca;AT2019cca;ZTF19aajwogx,1,0,0,0,0,0
SN2019ccm,2,Ib,0.014964;0.014964,SN2019ccm;AT2019ccm;ATLAS19eae,0,0,0,0,0,0
SN2019cct,2,II,0.03677;0.03677,SN2019cct;AT2019cct;Gaia19bbt,1,0,0,0,0,0
SN2019cda,4,Ic,0.027652,SN2019cda;AT2019cda,1,0,0,0,0,0
SN2019cdc,6,Ia-91bg,0.02777;0.02777,SN2019cdc;AT2019cdc;ATLAS19eaf,1,0,0,0,0,0
SN2019cdd,1,Ia,0.0529;0.0529,SN2019cdd;AT2019cdd;ZTF18aahtjsc,1,0,0,0,0,0
SN2019cdn,2,Ia,0.046659,SN2019cdn;AT2019cdn;ZTF19aanbojt,1,0,0,0,0,0
SN2019cdt,1,SLSN-I;SLSN,0.153;0.153,SN2019cdt;AT2019cdt;ZTF19aanesgt;Gaia19bll,1,0,0,0,0,0
SN2019cdz,1,Ia,0.0849;0.0849,SN2019cdz;AT2019cdz;ZTF19aanfyey,1,0,0,0,0,0
SN2019cea,1,Ia,0.060478,SN2019cea;AT2019cea;ZTF19aangier;Gaia19bop,1,0,0,0,0,0
SN2019cec,1,II,0.02597;0.02597,SN2019cec;AT2019cec;ZTF19aanhhal;Gaia19bpi,1,0,0,0,0,0
SN2019ced,1,Ia,0.064354,SN2019ced;AT2019ced;ZTF19aanhlxe,1,0,0,0,0,0
SN2019cee,1,Ia,0.054516,SN2019cee;AT2019cee;ZTF19aanhlzi,1,0,0,0,0,0
SN2019ceg,1,II,0.032812,SN2019ceg;AT2019ceg;ZTF19aaniore;Gaia19bpv,1,0,0,0,0,0
SN2019cex,1,Ia,0.05;0.05,SN2019cex;AT2019cex;ZTF19aanjlwx;Gaia19bki,1,0,0,0,0,0
SN2019cgj,1,Ia,0.0846;0.0846,SN2019cgj;AT2019cgj;ZTF18acerdie,1,0,0,0,0,0
SN2019cjq,1,Ia,0.06;0.06,SN2019cjq;AT2019cjq;ZTF19aanmeyw;Gaia19bdo,1,0,0,0,0,0
SN2019cjx,5,II,0.03;0.03,SN2019cjx;AT2019cjx;Gaia19bch,1,0,0,0,0,0
SN2019clp,9,II;CC,0.024184;0.024184;0.024184,SN2019clp;AT2019clp;ASASSN-19hp,1,0,0,0,0,0
SN2019cmh,4,Ia,0.046386;0.046386,SN2019cmh;AT2019cmh;ASASSN-19hu,1,0,0,0,0,0
SN2019cmj,1,Ia,0.044059,SN2019cmj;AT2019cmj;ZTF19aanramr;Gaia19bmi,1,0,0,0,0,0
SN2019cmv,1,SLSN-II;SLSN,0.097;0.097,SN2019cmv;AT2019cmv;ZTF19aalbrgu;Gaia19bdz,1,0,0,0,0,0
SN2019cmx,1,Ia,0.092;0.092,SN2019cmx;AT2019cmx;ZTF19aanirdx,1,0,0,0,0,0
SN2019cmy,1,II,0.0314;0.0314,SN2019cmy;AT2019cmy;ZTF19aanpcep,1,0,0,0,0,0
SN2019cmz,1,Ia;Ia Pec,0.078,SN2019cmz;AT2019cmz;ZTF19aansyyn,1,0,0,0,0,0
SN2019cnb,2,Ia,0.06;0.06,SN2019cnb;AT2019cnb;ZTF19aanircs,1,0,0,0,0,0
SN2019cng,1,Ia,0.125;0.125,SN2019cng;AT2019cng;ZTF19aanmdsr,1,0,0,0,0,0
SN2019cnu,6,Ia,0.027089;0.027462,SN2019cnu;AT2019cnu;ATLAS19ekp,1,0,0,0,0,0
SN2019cnx,1,Ia,0.079119;0.079119,SN2019cnx;AT2019cnx;ZTF19aanwwlo,1,0,0,0,0,0
SN2019coj,1,Ia,0.07;0.07,SN2019coj;AT2019coj;ZTF19aanydko,1,0,0,0,0,0
SN2019cp,1,Ia-91bg,0.05;0.05,SN2019cp;AT2019cp;ZTF19aaaonuk;ATLAS19aem,1,0,0,0,0,0
SN2019cpo,1,II,0.035;0.035,SN2019cpo;AT2019cpo;ZTF19aanovps,1,0,0,0,0,0
SN2019cqc,1,SLSN-II;SLSN-I;SLSN,0.1173,SN2019cqc;AT2019cqc;ZTF19aamrais;Gaia19bsc,1,0,0,0,0,0
SN2019cqd,1,Ia,0.06;0.06,SN2019cqd;AT2019cqd;ZTF19aanuhox,1,0,0,0,0,0
SN2019cqr,1,Ic BL,0.1;0.1,SN2019cqr;AT2019cqr;ATLAS19els,1,0,0,0,0,0
SN2019crd,1,Ia,0.0531;0.0531,SN2019crd;AT2019crd;ZTF19aanetjx,1,0,0,0,0,0
SN2019cre,1,Ia,0.0545;0.0545,SN2019cre;AT2019cre;ZTF19aaneugz,1,0,0,0,0,0
SN2019crp,2,Ia,0.039464,SN2019crp;AT2019crp;ZTF19aaomkvl,1,0,0,0,0,0
SN2019cth,5,Ia,0.013433;0.013344;0.013344,SN2019cth;AT2019cth;ATLAS19emj;Gaia19bqi,1,0,0,0,0,0
SN2019cvw,1,Ia,0.06;0.06,SN2019cvw;AT2019cvw;ATLAS19emm,1,0,0,0,0,0
SN2019cvz,4,II;II P,0.018607,SN2019cvz;AT2019cvz;ATLAS19esm;Gaia19bxl,1,0,0,0,0,0
SN2019cwj,5,Ia,0.08;0.08,SN2019cwj;AT2019cwj;ATLAS19etf;AT2019ehq;Gaia19bpj,1,0,0,0,0,0
SN2019cww,1,Ia,0.0234;0.0234,SN2019cww;AT2019cww;ZTF18aathacy;Gaia19bxz,1,0,0,0,0,0
SN2019cxc,1,Ia,0.1;0.1,SN2019cxc;AT2019cxc;ZTF19aaohyqj,1,0,0,0,0,0
SN2019cxe,1,Ia,0.06176,SN2019cxe;AT2019cxe;ZTF19aaoyjoz;Gaia19bqa,1,0,0,0,0,0
SN2019cxg,2,Ia,0.06,SN2019cxg;AT2019cxg;ZTF19aaozpew;Gaia19bre,1,0,0,0,0,0
SN2019cxq,1,Ia,0.1;0.1,SN2019cxq;AT2019cxq;ZTF19aapcwdq,1,0,0,0,0,0
SN2019cxs,1,Ia,0.027899;0.027963,SN2019cxs;AT2019cxs;ZTF19aapeime,1,0,0,0,0,0
SN2019cxu,1,Iax[02cx-like];Ia-02cx,0.043;0.043,SN2019cxu;AT2019cxu;ZTF19aapemqu,1,0,0,0,0,0
SN2019cxx,4,Ia,0.025;0.025,SN2019cxx;AT2019cxx;Tomo-e 201904aaski;Gaia19boc,1,0,0,0,0,0
SN2019cxy,3,Ia,0.057456;0.057456;0.057456,SN2019cxy;AT2019cxy;ASASSN-19jl;Gaia19bmw,1,0,0,0,0,0
SN2019cya,1,Ia,0.06;0.06,SN2019cya;AT2019cya;ZTF19aaoyech,1,0,0,0,0,0
SN2019cyy,1,Ia,0.078818,SN2019cyy;AT2019cyy;ZTF19aaoikti,1,0,0,0,0,0
SN2019czu,2,Ia,0.07;0.07,SN2019czu;AT2019czu;ZTF19aanuipr,1,0,0,0,0,0
SN2019czw,1,Ia,0.061;0.061,SN2019czw;AT2019czw;ZTF19aanxufb,1,0,0,0,0,0
SN2019czy,1,Ia,0.05;0.05,SN2019czy;AT2019czy;ZTF19aaobwpx;Gaia19brw,1,0,0,0,0,0
SN2019dac,2,Ia,0.07459;0.07459,SN2019dac;AT2019dac;ZTF19aaokist,1,0,0,0,0,0
SN2019dbi,1,Ia,0.09;0.09,SN2019dbi;AT2019dbi;ZTF19aanxrkt,1,0,0,0,0,0
SN2019dde,1,IIn,0.057,SN2019dde;AT2019dde;ZTF19aaozsuh,1,0,0,0,0,0
SN2019ddp,3,Ia,0.05;0.05,SN2019ddp;AT2019ddp;ZTF19aanyubf;Gaia19bhm,1,0,0,0,0,0
SN2019dee,1,Ia,0.1;0.1,SN2019dee;AT2019dee;ZTF19aaozplq,1,0,0,0,0,0
SN2019deg,2,Ia,0.075;0.075,SN2019deg;AT2019deg;ZTF19aapbgty,0,0,0,0,0,0
SN2019deh,2,Ibn,0.054411,SN2019deh;AT2019deh;ZTF19aapfmki,1,0,0,0,0,0
SN2019dek,1,II,0.03;0.03,SN2019dek;AT2019dek;ZTF19aapbfot,1,0,0,0,0,0
SN2019dfa,2,Ia,0.02544;0.02544,SN2019dfa;AT2019dfa;ATLAS19gcr;Gaia19bkz,1,0,0,0,0,0
SN2019dfb,4,Ia,0.09;0.09,SN2019dfb;AT2019dfb;ATLAS19gcs;Gaia19bmv,1,0,0,0,0,0
SN2019dfi,1,Ia,0.08264;0.08264,SN2019dfi;AT2019dfi;ZTF19aapcoqg;Gaia19bka,1,0,0,0,0,0
SN2019dfl,2,Ia,0.08;0.08,SN2019dfl;AT2019dfl;ZTF19aapdkza,1,0,0,0,0,0
SN2019dgb,1,Ia Pec,0.03499;0.03499,SN2019dgb;AT2019dgb;ZTF19aaputrv,0,0,0,0,0,0
SN2019dgz,3,Ib,0.0364;0.0364,SN2019dgz;AT2019dgz;ATLAS19ggm,1,0,0,0,0,0
SN2019dhc,4,II,0.021;0.021,SN2019dhc;AT2019dhc;ATLAS19ggw;Gaia19bra,1,0,0,0,0,0
SN2019dhz,2,II,0.034;0.034,SN2019dhz;AT2019dhz;ATLAS19giz,1,0,0,0,0,0
SN2019dje,3,II,0.04974;0.04974,SN2019dje;AT2019dje;ATLAS19elo,1,0,0,0,0,0
SN2019dks,2,Ia-91T,0.057;0.057,SN2019dks;AT2019dks;ZTF19aaprzcr,1,0,0,0,0,0
SN2019dku,1,Ia,0.07087;0.07087,SN2019dku;AT2019dku;ZTF19aapnzde;Gaia19brn,1,0,0,0,0,0
SN2019dkv,1,Ia,0.06;0.06,SN2019dkv;AT2019dkv;ZTF19aapocyd;Gaia19bri,1,0,0,0,0,0
SN2019dkx,2,Ia,0.07;0.06,SN2019dkx;AT2019dkx;ZTF19aapszzy,1,0,0,0,0,0
SN2019dld,1,Ic,0.018;0.018,SN2019dld;AT2019dld;ZTF19aapceyj,1,0,0,0,0,0
SN2019dlh,1,Ia,0.07;0.07,SN2019dlh;AT2019dlh;ZTF19aaptwpu;Gaia19bme,1,0,0,0,0,0
SN2019dli,1,Ia,0.08434,SN2019dli;AT2019dli;ZTF19aapvhhp;Gaia19bqp,1,0,0,0,0,0
SN2019dma,3,II,0.0163,SN2019dma;AT2019dma;ATLAS19hhj;Gaia19bkd,1,0,0,0,0,0
SN2019dml,4,Ia,0.023313;0.023313,SN2019dml;AT2019dml;Gaia19bhy,1,0,0,0,0,0
SN2019dna,5,II,0.016408,SN2019dna;AT2019dna;Gaia19bim,1,0,0,0,0,0
SN2019drc,1,Ia,0.071,SN2019drc;AT2019drc;ZTF19aapxocr,1,0,0,0,0,0
SN2019drk,1,Ia,0.08,SN2019drk;AT2019drk;ZTF19aaqxcfs,1,0,0,0,0,0
SN2019drp,1,Ia,0.08523,SN2019drp;AT2019drp;ZTF19aarfnto,1,0,0,0,0,0
SN2019dsq,3,Ia,0.033;0.033,SN2019dsq;AT2019dsq;ZTF19aarhxgn;Gaia19bmq,1,0,0,0,0,0
SN2019dts,1,II,0.015;0.015,SN2019dts;AT2019dts;Gaia19blq,1,0,0,0,0,0
SN2019due,4,Ia,0.04346;0.04346,SN2019due;AT2019due;ATLAS19hsk,1,0,0,0,0,0
SN2019duf,1,Ia,0.04129;0.04129,SN2019duf;AT2019duf;ZTF19aaraxhh;Gaia19bor,1,0,0,0,0,0
SN2019duj,1,Ia,0.351;0.351,SN2019duj;AT2019duj;ZTF19aariwpf,1,0,0,0,0,0
SN2019duk,2,Ia,0.0798;0.0798,SN2019duk;AT2019duk;ZTF19aarfksi,1,0,0,0,0,0
SN2019duu,1,Ia,0.07;0.07,SN2019duu;AT2019duu;ZTF19aaqtcmy,1,0,0,0,0,0
SN2019dvd,2,II,0.02138;0.02138,SN2019dvd;AT2019dvd;ATLAS19htk,1,0,0,0,0,0
SN2019dvw,2,II,0.0321;0.0321,SN2019dvw;AT2019dvw;ZTF19aapafqd,0,0,0,0,0,0
SN2019dwa,2,Ic,0.09;0.09,SN2019dwa;AT2019dwa;ZTF19aarfyvc;Gaia19bxj,1,0,0,0,0,0
SN2019dwd,1,Ia,0.05123;0.05123,SN2019dwd;AT2019dwd;ZTF19aarmznp,1,0,0,0,0,0
SN2019dwp,1,Ia,0.063,SN2019dwp;AT2019dwp;ZTF19aarkpif;Gaia19boi,1,0,0,0,0,0
SN2019dwq,1,Ia,0.02756;0.02756,SN2019dwq;AT2019dwq;ZTF19aarnqzw,1,0,0,0,0,0
SN2019dwr,1,Ia,0.04181;0.04181,SN2019dwr;AT2019dwr;ZTF19aarnrbw,1,0,0,0,0,0
SN2019dwu,1,Ia-91T;Ia,0.053764,SN2019dwu;AT2019dwu;ZTF19aarprog,1,0,0,0,0,0
SN2019dxd,2,II,0.01249;0.01249,SN2019dxd;AT2019dxd;ATLAS19htt;Gaia19bpc,1,0,0,0,0,0
SN2019dxg,3,II;Ia,0.045586,SN2019dxg;AT2019dxg;ATLAS19hum,1,0,0,0,0,0
SN2019dxp,1,Ia,0.081;0.081,SN2019dxp;AT2019dxp;ZTF19aapvogv,1,0,0,0,0,0
SN2019dxr,1,Ib,0.04;0.04,SN2019dxr;AT2019dxr;ZTF19aarnqys,1,0,0,0,0,0
SN2019dyo,1,Ia,0.030003;0.030003,SN2019dyo;AT2019dyo;ATLAS19hvc;Gaia19bxo,1,0,0,0,0,0
SN2019dzn,1,Ia,0.053447;0.053447,SN2019dzn;AT2019dzn;ZTF19aartuev,1,0,0,0,0,0
SN2019dzo,1,Ia,0.05;0.05,SN2019dzo;AT2019dzo;ZTF19aartuli,1,0,0,0,0,0
SN2019ecs,1,Ia,0.04131;0.04131,SN2019ecs;AT2019ecs;ZTF19aaripqw;Gaia19bwb,1,0,0,0,0,0
SN2019edo,1,II,0.008569;0.008569;0.008569,SN2019edo;AT2019edo;ASASSN-19kx;PSN J12115160+2408118;Gaia19bph;AT2019ehp,1,0,0,0,0,0
